id,id_client,id_product,qtd,total,sale_date,product_id,start_date,usd_price,date,usd_to_brl,custo_unitario_brl,custo_total_brl,lucro,prejuizo
5738,13,148,1,4786,2024-08-20,148,2024-06-18,885.1,2024-08-20,5.4541,4827.42391,4827.42391,-41.42391,TRUE
837,44,117,14,54569.9,2024-08-20,117,2022-06-10,823.4,2024-08-20,5.4541,4490.90594,62872.68316,-8302.78316,TRUE
8144,13,111,13,52922.6,2024-08-21,111,2024-03-12,860.37,2024-08-21,5.4701,4706.309937,61182.02918,-8259.429181,TRUE
5087,20,21,12,104815,2024-08-21,21,2024-08-09,1584.96,2024-08-21,5.4701,8669.889696,104038.6764,776.323648,FALSE
2028,21,102,11,8694.4,2024-08-21,102,2020-01-15,199.93,2024-08-21,5.4701,1093.637093,12030.00802,-3335.608023,TRUE
9471,22,114,5,3796.2,2024-08-21,114,2023-02-16,152.46,2024-08-21,5.4701,833.971446,4169.85723,-373.65723,TRUE
1326,11,139,6,8121.55,2024-08-21,139,2020-10-30,246.89,2024-08-21,5.4701,1350.512989,8103.077934,18.472066,FALSE
1452,19,75,11,342429.4,2024-08-21,75,2022-02-07,6193.58,2024-08-21,5.4701,33879.50196,372674.5215,-30245.12154,TRUE
8916,32,122,9,11902,2024-08-21,122,2023-09-14,271.3,2024-08-21,5.4701,1484.03813,13356.34317,-1454.34317,TRUE
6502,40,85,13,476446.85,2024-08-21,85,2023-11-23,7885.27,2024-08-21,5.4701,43133.21543,560731.8006,-84284.95055,TRUE
1748,3,83,3,404412,2024-08-21,83,2019-01-25,35839.7,2024-08-21,5.4701,196046.743,588140.2289,-183728.2289,TRUE
9641,1,118,9,36894.2,2024-08-21,118,2023-12-27,893.4,2024-08-21,5.4701,4886.98734,43982.88606,-7088.68606,TRUE
3801,30,122,9,11306.9,2024-08-21,122,2023-09-14,271.3,2024-08-21,5.4701,1484.03813,13356.34317,-2049.44317,TRUE
3572,2,112,11,23990,2024-08-21,112,2024-06-10,406.44,2024-08-21,5.4701,2223.267444,24455.94188,-465.941884,TRUE
3274,31,16,13,370574.1,2024-08-21,16,2024-06-19,5491.48,2024-08-21,5.4701,30038.94475,390506.2817,-19932.18172,TRUE
4113,2,72,15,1494970,2024-08-22,72,2018-03-09,30675.48,2024-08-22,5.5518,170304.1299,2554561.948,-1059591.948,TRUE
9193,2,15,15,397571.2,2024-08-22,15,2023-01-09,5267.98,2024-08-22,5.5518,29246.77136,438701.5705,-41130.37046,TRUE
5341,8,56,5,214944,2024-08-22,56,2022-12-19,8087.59,2024-08-22,5.5518,44900.68216,224503.4108,-9559.41081,TRUE
58,46,45,2,19807,2024-08-22,45,2023-03-22,1881.33,2024-08-22,5.5518,10444.76789,20889.53579,-1082.535788,TRUE
3028,35,14,10,358111,2024-08-22,14,2024-05-31,6832.87,2024-08-22,5.5518,37934.72767,379347.2767,-21236.27666,TRUE
590,12,82,1,49052.3,2024-08-22,82,2020-09-11,9770.29,2024-08-22,5.5518,54242.69602,54242.69602,-5190.396022,TRUE
2803,39,122,1,1255.9,2024-08-22,122,2023-09-14,271.3,2024-08-22,5.5518,1506.20334,1506.20334,-250.30334,TRUE
167,19,122,11,13819.65,2024-08-22,122,2023-09-14,271.3,2024-08-22,5.5518,1506.20334,16568.23674,-2748.58674,TRUE
8492,15,110,7,17469,2024-08-22,110,2021-08-26,476.03,2024-08-22,5.5518,2642.823354,18499.76348,-1030.763478,TRUE
739,38,65,4,97119.45,2024-08-22,65,2024-05-17,4996.52,2024-08-22,5.5518,27739.67974,110958.7189,-13839.26894,TRUE
9773,32,46,1,4734.8,2024-08-22,46,2023-08-15,1000.64,2024-08-22,5.5518,5555.353152,5555.353152,-820.553152,TRUE
1244,16,140,13,38712.5,2024-08-22,140,2024-04-26,612.49,2024-08-22,5.5518,3400.421982,44205.48577,-5492.985766,TRUE
5014,19,138,6,25098,2024-08-23,138,2023-05-25,836.88,2024-08-23,5.5257,4624.347816,27746.0869,-2648.086896,TRUE
4002,11,71,15,1854980.45,2024-08-23,71,2023-07-26,27484.92,2024-08-23,5.5257,151873.4224,2278101.337,-423120.8867,TRUE
9961,11,59,1,82807.7,2024-08-23,59,2024-03-08,17522.59,2024-08-23,5.5257,96824.57556,96824.57556,-14016.87556,TRUE
9128,2,44,10,108068,2024-08-23,44,2024-02-05,2159.34,2024-08-23,5.5257,11931.86504,119318.6504,-11250.65038,TRUE
751,15,89,11,865459,2024-08-23,89,2022-11-11,14832.32,2024-08-23,5.5257,81958.95062,901548.4569,-36089.45686,TRUE
754,9,24,13,286917.1,2024-08-23,24,2024-07-29,4113.86,2024-08-23,5.5257,22731.9562,295515.4306,-8598.330626,TRUE
2731,10,54,3,346373.8,2024-08-23,54,2021-08-06,23191.9,2024-08-23,5.5257,128151.4818,384454.4455,-38080.64549,TRUE
4148,28,69,8,362120,2024-08-23,69,2024-04-18,8620.92,2024-08-23,5.5257,47636.61764,381092.9412,-18972.94115,TRUE
4053,9,33,1,6716,2024-08-23,33,2024-04-10,1325.97,2024-08-23,5.5257,7326.912429,7326.912429,-610.912429,TRUE
8402,15,58,8,870597,2024-08-23,58,2024-08-23,19694.26,2024-08-23,5.5257,108824.5725,870596.5799,0.4201440001,FALSE
942,28,147,10,30301,2024-08-23,147,2022-08-25,592.19,2024-08-23,5.5257,3272.264283,32722.64283,-2421.64283,TRUE
7357,5,56,9,386899,2024-08-23,56,2022-12-19,8087.59,2024-08-23,5.5257,44689.59606,402206.3646,-15307.36457,TRUE
125,44,112,11,23990,2024-08-23,112,2024-06-10,406.44,2024-08-23,5.5257,2245.865508,24704.52059,-714.520588,TRUE
6710,19,22,12,449762.3,2024-08-23,22,2022-08-22,7630.67,2024-08-23,5.5257,42164.79322,505977.5186,-56215.21863,TRUE
1673,31,143,6,26619,2024-08-24,143,2023-05-24,896.83,2024-08-24,5.5257,4955.613531,29733.68119,-3114.681186,TRUE
9744,10,80,13,1679910,2024-08-24,80,2022-10-28,24177.04,2024-08-24,5.5257,133595.0699,1736735.909,-56825.90906,TRUE
4237,39,125,11,37423,2024-08-24,125,2023-03-22,646.27,2024-08-24,5.5257,3571.094139,39282.03553,-1859.035529,TRUE
3287,15,27,10,156858.30,2024-08-24,27,2022-07-12,3051.23,2024-08-24,5.5257,16860.18161,168601.8161,-11743.51611,TRUE
9857,12,44,2,20533.3,2024-08-24,44,2024-02-05,2159.34,2024-08-24,5.5257,11931.86504,23863.73008,-3330.430076,TRUE
4758,3,88,8,386692,2024-08-24,88,2024-01-08,9896.1,2024-08-24,5.5257,54682.87977,437463.0382,-50771.03816,TRUE
204,22,138,8,31790.8,2024-08-24,138,2023-05-25,836.88,2024-08-24,5.5257,4624.347816,36994.78253,-5203.982528,TRUE
2801,48,101,8,3521.65,2024-08-24,101,2024-07-03,82.96,2024-08-24,5.5257,458.412072,3667.296576,-145.646576,TRUE
5013,25,51,9,577431,2024-08-24,51,2022-08-04,12243.38,2024-08-24,5.5257,67653.24487,608879.2038,-31448.20379,TRUE
5744,12,29,2,73021,2024-08-24,29,2022-03-29,7689.63,2024-08-24,5.5257,42490.58849,84981.17698,-11960.17698,TRUE
5887,31,68,7,444866,2024-08-24,68,2024-04-04,13317.89,2024-08-24,5.5257,73590.66477,515134.6534,-70268.65341,TRUE
3186,6,127,14,20606.45,2024-08-24,127,2023-03-27,296.24,2024-08-24,5.5257,1636.933368,22917.06715,-2310.617152,TRUE
7768,24,150,8,12506.75,2024-08-24,150,2024-01-31,332.26,2024-08-24,5.5257,1835.969082,14687.75266,-2181.002656,TRUE
743,47,20,8,234334.6,2024-08-24,20,2021-10-04,5689.04,2024-08-24,5.5257,31435.92833,251487.4266,-17152.82662,TRUE
6776,46,80,9,1163015,2024-08-24,80,2022-10-28,24177.04,2024-08-24,5.5257,133595.0699,1202355.629,-39340.62935,TRUE
4078,29,20,3,92500,2024-08-24,20,2021-10-04,5689.04,2024-08-24,5.5257,31435.92833,94307.78498,-1807.784984,TRUE
2033,9,64,4,423720.9,2024-08-24,64,2022-09-06,21352.22,2024-08-24,5.5257,117985.9621,471943.8482,-48222.94822,TRUE
6950,1,86,12,1066164.1,2024-08-24,86,2021-08-13,17824.79,2024-08-24,5.5257,98494.4421,1181933.305,-115769.2052,TRUE
407,23,59,15,1307492,2024-08-24,59,2024-03-08,17522.59,2024-08-24,5.5257,96824.57556,1452368.633,-144876.6334,TRUE
2921,26,139,12,16244.05,2024-08-24,139,2020-10-30,246.89,2024-08-24,5.5257,1364.240073,16370.88088,-126.830876,TRUE
3870,17,40,4,53899.2,2024-08-24,40,2024-03-04,2867.26,2024-08-24,5.5257,15843.61858,63374.47433,-9475.274328,TRUE
5749,34,40,3,40424.4,2024-08-25,40,2024-03-04,2867.26,2024-08-25,5.5257,15843.61858,47530.85575,-7106.455746,TRUE
4603,45,98,1,75392.95,2024-08-25,98,2023-09-29,15850.04,2024-08-25,5.5257,87582.56603,87582.56603,-12189.61603,TRUE
8454,34,38,9,238150,2024-08-25,38,2024-08-20,4851.61,2024-08-25,5.5257,26808.54138,241276.8724,-3126.872393,TRUE
7405,47,68,12,802765,2024-08-25,68,2024-04-04,13317.89,2024-08-25,5.5257,73590.66477,883087.9773,-80322.97728,TRUE
5920,29,45,5,47043.05,2024-08-25,45,2023-03-22,1881.33,2024-08-25,5.5257,10395.66518,51978.3259,-4935.275905,TRUE
1608,31,15,9,251098,2024-08-25,15,2023-01-09,5267.98,2024-08-25,5.5257,29109.27709,261983.4938,-10885.49377,TRUE
7870,15,27,7,109801.00,2024-08-25,27,2022-07-12,3051.23,2024-08-25,5.5257,16860.18161,118021.2713,-8220.271277,TRUE
7692,1,13,5,36799.2,2024-08-25,13,2021-10-22,1356.5,2024-08-25,5.5257,7495.61205,37478.06025,-678.86025,TRUE
7401,17,100,14,1464403,2024-08-25,100,2021-05-13,19807.28,2024-08-25,5.5257,109449.0871,1532287.219,-67884.21934,TRUE
1777,42,27,8,125487.40,2024-08-25,27,2022-07-12,3051.23,2024-08-25,5.5257,16860.18161,134881.4529,-9394.052888,TRUE
646,44,15,2,55800,2024-08-25,15,2023-01-09,5267.98,2024-08-25,5.5257,29109.27709,58218.55417,-2418.554172,TRUE
7617,47,144,4,8857,2024-08-25,144,2024-03-11,444.87,2024-08-25,5.5257,2458.218159,9832.872636,-975.872636,TRUE
2431,9,62,8,817776,2024-08-25,62,2023-01-16,20000.78,2024-08-25,5.5257,110518.31,884146.4804,-66370.48037,TRUE
4026,42,62,3,291332.7,2024-08-25,62,2023-01-16,20000.78,2024-08-25,5.5257,110518.31,331554.9301,-40222.23014,TRUE
1149,21,60,5,516567.25,2024-08-25,60,2023-12-22,22370.78,2024-08-25,5.5257,123614.219,618071.0952,-101503.8452,TRUE
6161,11,28,1,14259,2024-08-25,28,2024-05-14,2776.74,2024-08-25,5.5257,15343.43222,15343.43222,-1084.432218,TRUE
10,31,143,3,12643.55,2024-08-25,143,2023-05-24,896.83,2024-08-25,5.5257,4955.613531,14866.84059,-2223.290593,TRUE
6490,12,20,6,185001,2024-08-25,20,2021-10-04,5689.04,2024-08-25,5.5257,31435.92833,188615.57,-3614.569968,TRUE
9860,15,45,14,131719.4,2024-08-26,45,2023-03-22,1881.33,2024-08-26,5.4915,10331.3237,144638.5317,-12919.13173,TRUE
3563,7,29,1,36510,2024-08-26,29,2022-03-29,7689.63,2024-08-26,5.4915,42227.60315,42227.60315,-5717.603145,TRUE
1757,11,47,12,73476,2024-08-26,47,2024-07-04,1116.66,2024-08-26,5.4915,6132.13839,73585.66068,-109.66068,TRUE
2212,35,42,1,5693.35,2024-08-26,42,2022-05-27,1263.57,2024-08-26,5.4915,6938.894655,6938.894655,-1245.544655,TRUE
8946,3,21,6,52407,2024-08-26,21,2024-08-09,1584.96,2024-08-26,5.4915,8703.80784,52222.84704,184.15296,FALSE
8069,4,126,11,29448,2024-08-26,126,2020-10-28,467.05,2024-08-26,5.4915,2564.805075,28212.85583,1235.144175,FALSE
5430,19,138,4,16732,2024-08-26,138,2023-05-25,836.88,2024-08-26,5.4915,4595.72652,18382.90608,-1650.90608,TRUE
1258,45,38,2,50275.9,2024-08-26,38,2024-08-20,4851.61,2024-08-26,5.4915,26642.61632,53285.23263,-3009.33263,TRUE
2361,13,29,4,146041,2024-08-26,29,2022-03-29,7689.63,2024-08-26,5.4915,42227.60315,168910.4126,-22869.41258,TRUE
2111,33,143,7,31055,2024-08-26,143,2023-05-24,896.83,2024-08-26,5.4915,4924.941945,34474.59362,-3419.593615,TRUE
4364,7,3,11,94302.7,2024-08-26,3,2022-06-21,1753.77,2024-08-26,5.4915,9630.827955,105939.1075,-11636.40751,TRUE
9741,25,121,6,22166,2024-08-26,121,2023-12-18,747.93,2024-08-26,5.4915,4107.257595,24643.54557,-2477.54557,TRUE
7578,11,67,12,1029469,2024-08-26,67,2022-06-17,16720.73,2024-08-26,5.4915,91821.8888,1101862.666,-72393.66554,TRUE
5886,4,19,1,15610.4,2024-08-26,19,2023-08-28,3358.13,2024-08-26,5.4915,18441.1709,18441.1709,-2830.770895,TRUE
483,41,123,10,27771,2024-08-26,123,2022-09-02,535.37,2024-08-26,5.4915,2939.984355,29399.84355,-1628.84355,TRUE
8960,35,116,2,5151,2024-08-27,116,2022-03-16,502.24,2024-08-27,5.4963,2760.461712,5520.923424,-369.923424,TRUE
8333,28,82,3,154902,2024-08-27,82,2020-09-11,9770.29,2024-08-27,5.4963,53700.44493,161101.3348,-6199.334781,TRUE
616,31,52,1,13018.8,2024-08-27,52,2024-07-29,2426.66,2024-08-27,5.4963,13337.65136,13337.65136,-318.851358,TRUE
3101,31,145,12,49588.1,2024-08-27,145,2024-02-09,875.03,2024-08-27,5.4963,4809.427389,57713.12867,-8125.028668,TRUE
4391,8,80,10,1227626.1,2024-08-27,80,2022-10-28,24177.04,2024-08-27,5.4963,132884.265,1328842.65,-101216.5495,TRUE
9106,25,34,14,68845,2024-08-27,34,2024-04-25,951.66,2024-08-27,5.4963,5230.608858,73228.52401,-4383.524012,TRUE
909,26,26,8,131351.75,2024-08-27,26,2024-05-17,3378.85,2024-08-27,5.4963,18571.17325,148569.386,-17217.63604,TRUE
8669,9,128,10,46507,2024-08-27,128,2022-07-22,853.09,2024-08-27,5.4963,4688.838567,46888.38567,-381.38567,TRUE
8130,23,148,9,40916.5,2024-08-27,148,2024-06-18,885.1,2024-08-27,5.4963,4864.77513,43782.97617,-2866.47617,TRUE
9470,36,44,4,41065.65,2024-08-27,44,2024-02-05,2159.34,2024-08-27,5.4963,11868.38044,47473.52177,-6407.871768,TRUE
642,33,84,5,206263.05,2024-08-28,84,2024-05-14,8456.45,2024-08-28,5.5309,46771.77931,233858.8965,-27595.84653,TRUE
9793,3,67,5,407497.75,2024-08-28,67,2022-06-17,16720.73,2024-08-28,5.5309,92480.68556,462403.4278,-54905.67778,TRUE
4188,11,77,3,134114,2024-08-28,77,2023-02-02,8959.75,2024-08-28,5.5309,49555.48128,148666.4438,-14552.44382,TRUE
51,2,52,4,54816,2024-08-28,52,2024-07-29,2426.66,2024-08-28,5.5309,13421.61379,53686.45518,1129.544824,FALSE
9713,5,10,13,416430,2024-08-28,10,2023-11-24,6547.91,2024-08-28,5.5309,36215.83542,470805.8604,-54375.86045,TRUE
1489,30,26,6,103699,2024-08-28,26,2024-05-17,3378.85,2024-08-28,5.5309,18688.08147,112128.4888,-8429.48879,TRUE
5871,22,86,2,177693.7,2024-08-28,86,2021-08-13,17824.79,2024-08-28,5.5309,98587.13101,197174.262,-19480.56202,TRUE
3290,40,8,4,18940.15,2024-08-28,8,2024-04-16,947.05,2024-08-28,5.5309,5238.038845,20952.15538,-2012.00538,TRUE
9285,27,141,3,14345,2024-08-28,141,2023-12-08,972.86,2024-08-28,5.5309,5380.791374,16142.37412,-1797.374122,TRUE
9379,43,5,4,94676,2024-08-28,5,2023-08-15,4752.24,2024-08-28,5.5309,26284.16422,105136.6569,-10460.65686,TRUE
8306,21,2,7,97987,2024-08-28,2,2023-05-24,2829.74,2024-08-28,5.5309,15651.00897,109557.0628,-11570.06276,TRUE
2653,25,83,13,1664827.5,2024-08-28,83,2019-01-25,35839.7,2024-08-28,5.5309,198225.7967,2576935.357,-912107.8575,TRUE
3687,44,104,3,10582.05,2024-08-28,104,2020-03-26,742.54,2024-08-28,5.5309,4106.914486,12320.74346,-1738.693458,TRUE
9525,40,48,2,29473,2024-08-28,48,2024-03-20,2940.57,2024-08-28,5.5309,16263.99861,32527.99723,-3054.997226,TRUE
220,29,23,14,148675.95,2024-08-29,23,2024-03-21,2244.66,2024-08-29,5.6352,12649.10803,177087.5124,-28411.56245,TRUE
5894,17,91,14,1793983.8,2024-08-29,91,2023-09-14,27671.77,2024-08-29,5.6352,155935.9583,2183103.416,-389119.6163,TRUE
49,14,74,7,575614.5,2024-08-29,74,2023-04-05,17160.36,2024-08-29,5.6352,96702.06067,676914.4247,-101299.9247,TRUE
8791,20,67,11,896496,2024-08-29,67,2022-06-17,16720.73,2024-08-29,5.6352,94224.6577,1036471.235,-139975.2347,TRUE
9906,49,85,5,183249.3,2024-08-29,85,2023-11-23,7885.27,2024-08-29,5.6352,44435.0735,222175.3675,-38926.06752,TRUE
994,5,103,11,19681,2024-08-29,103,2024-07-05,325.52,2024-08-29,5.6352,1834.370304,20178.07334,-497.073344,TRUE
8793,27,10,13,395608.5,2024-08-29,10,2023-11-24,6547.91,2024-08-29,5.6352,36898.78243,479684.1716,-84075.67162,TRUE
2404,3,123,8,22217,2024-08-29,123,2022-09-02,535.37,2024-08-29,5.6352,3016.917024,24135.33619,-1918.336192,TRUE
4100,35,74,9,779027,2024-08-29,74,2023-04-05,17160.36,2024-08-29,5.6352,96702.06067,870318.546,-91291.54605,TRUE
2960,37,143,1,4214.2,2024-08-29,143,2023-05-24,896.83,2024-08-29,5.6352,5053.816416,5053.816416,-839.616416,TRUE
7126,32,17,14,196543,2024-08-29,17,2023-06-02,2833.14,2024-08-29,5.6352,15965.31053,223514.3474,-26971.34739,TRUE
5594,8,81,15,1832227,2024-08-29,81,2024-05-09,23685.5,2024-08-29,5.6352,133472.5296,2002087.944,-169860.944,TRUE
6421,12,109,5,2958.3,2024-08-29,109,2024-04-01,123.24,2024-08-29,5.6352,694.482048,3472.41024,-514.11024,TRUE
6902,15,143,9,39928,2024-08-30,143,2023-05-24,896.83,2024-08-30,5.6556,5072.111748,45649.00573,-5721.005732,TRUE
9863,44,81,8,977188,2024-08-30,81,2024-05-09,23685.5,2024-08-30,5.6556,133955.7138,1071645.71,-94457.7104,TRUE
2372,20,69,2,90530,2024-08-30,69,2024-04-18,8620.92,2024-08-30,5.6556,48756.47515,97512.9503,-6982.950304,TRUE
5351,31,41,10,100700,2024-08-30,41,2024-07-22,1906.75,2024-08-30,5.6556,10783.8153,107838.153,-7138.153,TRUE
792,26,92,8,710833,2024-08-30,92,2024-07-08,16239.74,2024-08-30,5.6556,91845.47354,734763.7884,-23930.78835,TRUE
7732,2,148,6,28713,2024-08-30,148,2024-06-18,885.1,2024-08-30,5.6556,5005.77156,30034.62936,-1321.62936,TRUE
1072,17,110,9,21337,2024-08-30,110,2021-08-26,476.03,2024-08-30,5.6556,2692.235268,24230.11741,-2893.117412,TRUE
6530,7,70,11,377910,2024-08-30,70,2024-07-29,6083.51,2024-08-30,5.6556,34405.89916,378464.8907,-554.890716,TRUE
2556,14,89,4,298976.4,2024-08-30,89,2022-11-11,14832.32,2024-08-30,5.6556,83885.66899,335542.676,-36566.27597,TRUE
7123,46,62,14,1359552.6,2024-08-30,62,2023-01-16,20000.78,2024-08-30,5.6556,113116.4114,1583629.759,-224077.1592,TRUE
206,9,124,8,28651.05,2024-08-30,124,2024-07-02,665.23,2024-08-30,5.6556,3762.274788,30098.1983,-1447.148304,TRUE
6224,12,119,4,12371.85,2024-08-31,119,2023-08-04,669.88,2024-08-31,5.6556,3788.573328,15154.29331,-2782.443312,TRUE
6618,22,8,9,42614.15,2024-08-31,8,2024-04-16,947.05,2024-08-31,5.6556,5356.13598,48205.22382,-5591.07382,TRUE
4472,31,107,11,15814.65,2024-08-31,107,2023-11-16,311.59,2024-08-31,5.6556,1762.228404,19384.51244,-3569.862444,TRUE
1309,27,14,15,510307.7,2024-08-31,14,2024-05-31,6832.87,2024-08-31,5.6556,38643.97957,579659.6936,-69351.99358,TRUE
7605,33,97,3,406005,2024-08-31,97,2023-01-06,25607.88,2024-08-31,5.6556,144827.9261,434483.7784,-28478.77838,TRUE
7713,36,57,14,1663068,2024-08-31,57,2024-03-22,23810.02,2024-08-31,5.6556,134659.9491,1885239.288,-222171.2876,TRUE
386,33,73,10,1431599,2024-08-31,73,2024-08-21,26171.36,2024-08-31,5.6556,148014.7436,1480147.436,-48548.43616,TRUE
8299,11,137,3,10156,2024-08-31,137,2024-04-04,673.98,2024-08-31,5.6556,3811.761288,11435.28386,-1279.283864,TRUE
2869,4,110,7,16595.55,2024-08-31,110,2021-08-26,476.03,2024-08-31,5.6556,2692.235268,18845.64688,-2250.096876,TRUE
3140,16,85,5,183249.3,2024-08-31,85,2023-11-23,7885.27,2024-08-31,5.6556,44595.93301,222979.6651,-39730.36506,TRUE
3068,35,10,8,243450.8,2024-08-31,10,2023-11-24,6547.91,2024-08-31,5.6556,37032.3598,296258.8784,-52808.07837,TRUE
8983,26,26,4,65676.35,2024-08-31,26,2024-05-17,3378.85,2024-08-31,5.6556,19109.42406,76437.69624,-10761.34624,TRUE
312,46,101,12,5282.95,2024-08-31,101,2024-07-03,82.96,2024-08-31,5.6556,469.188576,5630.262912,-347.312912,TRUE
5035,2,2,14,186175.3,2024-08-31,2,2023-05-24,2829.74,2024-08-31,5.6556,16003.87754,224054.2856,-37878.98562,TRUE
5020,42,14,1,35811,2024-08-31,14,2024-05-31,6832.87,2024-08-31,5.6556,38643.97957,38643.97957,-2832.979572,TRUE
3522,48,4,7,23673,2024-08-31,4,2024-03-13,679.13,2024-08-31,5.6556,3840.887628,26886.2134,-3213.213396,TRUE
7948,17,126,3,8031,2024-08-31,126,2020-10-28,467.05,2024-08-31,5.6556,2641.44798,7924.34394,106.65606,FALSE
5357,15,75,11,342429.4,2024-08-31,75,2024-08-28,5924.6,2024-08-31,5.6556,33507.16776,368578.8454,-26149.44536,TRUE
2796,6,11,13,471015,2024-08-31,11,2023-05-09,7246.24,2024-08-31,5.6556,40981.83494,532763.8543,-61748.85427,TRUE
4825,35,51,15,914265.75,2024-08-31,51,2022-08-04,12243.38,2024-08-31,5.6556,69243.65993,1038654.899,-124389.1489,TRUE
858,45,53,4,214700,2024-08-31,53,2024-08-06,9496.3,2024-08-31,5.6556,53707.27428,214829.0971,-129.09712,TRUE
3992,24,9,5,188601.6,2024-09-01,9,2024-08-21,7258.64,2024-09-01,5.6556,41051.96438,205259.8219,-16658.22192,TRUE
3544,27,7,3,58556,2024-09-01,7,2022-12-12,3678.62,2024-09-01,5.6556,20804.80327,62414.40982,-3858.409816,TRUE
5203,19,141,4,18170.65,2024-09-01,141,2023-12-08,972.86,2024-09-01,5.6556,5502.107016,22008.42806,-3837.778064,TRUE
9321,33,113,10,43950,2024-09-01,113,2024-08-06,777.57,2024-09-01,5.6556,4397.624892,43976.24892,-26.24892,TRUE
7747,36,17,3,42116,2024-09-01,17,2023-06-02,2833.14,2024-09-01,5.6556,16023.10658,48069.31975,-5953.319752,TRUE
798,23,45,15,148556,2024-09-01,45,2023-03-22,1881.33,2024-09-01,5.6556,10640.04995,159600.7492,-11044.74922,TRUE
4826,20,102,3,2496,2024-09-01,102,2020-01-15,199.93,2024-09-01,5.6556,1130.724108,3392.172324,-896.172324,TRUE
2578,36,20,2,61667,2024-09-01,20,2021-10-04,5689.04,2024-09-01,5.6556,32174.93462,64349.86925,-2682.869248,TRUE
5993,9,73,5,715800,2024-09-01,73,2024-08-21,26171.36,2024-09-01,5.6556,148014.7436,740073.7181,-24273.71808,TRUE
6576,22,135,6,9373.65,2024-09-01,135,2023-04-11,328.1,2024-09-01,5.6556,1855.60236,11133.61416,-1759.96416,TRUE
4143,2,141,11,52600,2024-09-01,141,2023-12-08,972.86,2024-09-01,5.6556,5502.107016,60523.17718,-7923.177176,TRUE
187,44,80,2,245525.6,2024-09-01,80,2022-10-28,24177.04,2024-09-01,5.6556,136735.6674,273471.3348,-27945.73485,TRUE
3757,33,61,14,392261,2024-09-02,61,2024-08-26,5102.18,2024-09-02,5.6224,28686.49683,401610.9556,-9349.955648,TRUE
8200,41,106,10,43849,2024-09-02,106,2023-08-01,918.37,2024-09-02,5.6224,5163.443488,51634.43488,-7785.43488,TRUE
1353,48,28,12,171103,2024-09-02,28,2024-05-14,2776.74,2024-09-02,5.6224,15611.94298,187343.3157,-16240.31571,TRUE
564,13,139,11,15674,2024-09-02,139,2020-10-30,246.89,2024-09-02,5.6224,1388.114336,15269.2577,404.742304,FALSE
4009,7,150,13,21394,2024-09-02,150,2024-08-29,292.03,2024-09-02,5.6224,1641.909472,21344.82314,49.176864,FALSE
5998,36,115,9,7475,2024-09-02,115,2023-12-12,167.9,2024-09-02,5.6224,944.00096,8496.00864,-1021.00864,TRUE
1166,14,118,13,56096,2024-09-02,118,2023-12-27,893.4,2024-09-02,5.6224,5023.05216,65299.67808,-9203.67808,TRUE
4598,23,38,11,276519.35,2024-09-02,38,2024-08-20,4851.61,2024-09-02,5.6224,27277.69206,300054.6127,-23535.2627,TRUE
2368,23,58,2,206766.55,2024-09-02,58,2024-08-23,19694.26,2024-09-02,5.6224,110729.0074,221458.0148,-14691.46485,TRUE
5982,39,85,12,439796.8,2024-09-02,85,2023-11-23,7885.27,2024-09-02,5.6224,44334.14205,532009.7046,-92212.90458,TRUE
7680,25,143,14,62110,2024-09-03,143,2023-05-24,896.83,2024-09-03,5.6218,5041.798894,70585.18452,-8475.184516,TRUE
7337,18,136,13,25656,2024-09-03,136,2023-10-20,390.62,2024-09-03,5.6218,2195.987516,28547.83771,-2891.837708,TRUE
3253,18,94,13,503272.95,2024-09-03,94,2023-03-31,8022.13,2024-09-03,5.6218,45098.81043,586284.5356,-83011.58564,TRUE
9365,44,106,10,41656.55,2024-09-03,106,2023-08-01,918.37,2024-09-03,5.6218,5162.892466,51628.92466,-9972.37466,TRUE
3878,36,116,5,12234.1,2024-09-03,116,2022-03-16,502.24,2024-09-03,5.6218,2823.492832,14117.46416,-1883.36416,TRUE
5428,14,147,2,6060,2024-09-03,147,2022-08-25,592.19,2024-09-03,5.6218,3329.173742,6658.347484,-598.347484,TRUE
9933,5,100,4,418401,2024-09-03,100,2021-05-13,19807.28,2024-09-03,5.6218,111352.5667,445410.2668,-27009.26682,TRUE
6835,41,135,7,11512,2024-09-03,135,2023-04-11,328.1,2024-09-03,5.6218,1844.51258,12911.58806,-1399.58806,TRUE
4491,14,60,5,543755,2024-09-03,60,2024-08-27,19786.24,2024-09-03,5.6218,111234.284,556171.4202,-12416.42016,TRUE
9593,47,70,2,65275.45,2024-09-03,70,2024-07-29,6083.51,2024-09-03,5.6218,34200.27652,68400.55304,-3125.103036,TRUE
2874,33,75,14,435819.15,2024-09-03,75,2024-08-28,5924.6,2024-09-03,5.6218,33306.91628,466296.8279,-30477.67792,TRUE
5498,7,55,11,1209859,2024-09-03,55,2024-02-06,22138.68,2024-09-03,5.6218,124459.2312,1369051.543,-159192.5435,TRUE
9875,22,30,2,61271.2,2024-09-03,30,2023-09-04,6558.44,2024-09-03,5.6218,36870.23799,73740.47598,-12469.27598,TRUE
9218,22,74,12,986767.85,2024-09-03,74,2023-04-05,17160.36,2024-09-03,5.6218,96472.11185,1157665.342,-170897.4922,TRUE
3030,6,133,15,28391,2024-09-03,133,2024-03-01,381.67,2024-09-03,5.6218,2145.672406,32185.08609,-3794.08609,TRUE
