id,client_id,product_id,sale_date,quantity,total_amount
7568,12,47,2024-07-26,4,23267.40
7569,9,57,2024-11-17,7,789957.30
7570,15,110,2023-11-07,12,29946.00
7571,43,51,2024-09-10,14,898226.00
7572,43,110,2024-07-27,3,7487.00
7573,19,19,2024-02-13,3,49297.00
7574,42,111,2024-03-25,8,32567.90
7575,20,67,2024-06-10,3,257367.00
7576,24,81,2023-08-13,12,1465782.00
7577,47,86,2024-06-30,6,533082.05
7578,11,67,2024-08-26,12,1029469.00
7579,6,22,2023-12-24,14,524723.00
7580,19,17,2023-01-14,11,154427.00
7581,4,35,2024-01-06,2,22011.00
7582,48,89,2023-01-05,6,472068.00
7583,7,6,2024-07-07,1,11229.00
7584,30,77,2023-06-05,10,424694.65
7585,27,90,2023-06-27,3,237292.00
7586,4,40,2023-09-23,10,141840.00
7587,44,149,2023-07-07,6,6632.90
7588,23,120,2024-06-26,13,38587.10
7589,25,124,2024-04-11,13,46558.55
7590,17,41,2024-01-12,4,40280.00
7591,3,114,2024-12-15,15,11389.55
7592,40,120,2023-11-25,11,34369.00
7593,40,19,2023-02-13,12,197188.00
7594,29,116,2024-03-09,6,14680.35
7595,26,113,2024-02-18,8,35160.00
7596,25,73,2024-05-09,13,1861079.00
7597,37,132,2024-02-04,12,18756.00
7598,5,76,2024-09-17,2,281576.20
7599,36,105,2024-05-20,1,294.50
7600,49,121,2023-01-25,9,31585.60
7601,3,72,2023-12-25,14,1395305.00
7602,30,66,2024-08-19,1,12572.00
7603,20,28,2023-09-02,8,114068.00
7604,4,37,2023-01-09,4,24271.00
7605,33,97,2024-08-31,3,406005.00
7606,22,142,2024-06-07,12,9421.15
7607,7,53,2024-02-01,13,697775.00
7608,10,11,2024-08-19,13,447464.25
7609,33,32,2024-05-12,7,87517.00
7610,28,23,2023-03-08,5,53098.35
7611,12,66,2024-06-13,4,47772.65
7612,40,94,2024-05-17,8,326007.00
7613,24,25,2023-09-07,1,11519.70
7614,25,114,2024-01-06,13,10391.00
7615,35,119,2024-05-06,3,9767.00
7616,9,38,2024-06-04,13,326795.25
7617,47,144,2024-08-25,4,8857.00
7618,14,126,2024-03-05,3,7629.45
7619,30,65,2024-08-19,5,127788.00
7620,19,13,2024-05-25,3,22078.95
7621,36,12,2024-12-16,3,8179.00
7622,10,139,2023-10-07,13,18523.00
7623,28,136,2023-08-09,12,23682.00
7624,10,56,2024-10-04,5,204196.80
7625,39,4,2023-06-22,15,48191.60
7626,5,119,2023-05-28,6,18558.25
7627,12,5,2024-08-16,15,337283.25
7628,21,116,2023-02-08,2,4893.45
7629,16,146,2023-06-09,7,3298.40
7630,28,145,2024-01-27,14,57853.10
7631,30,35,2023-09-28,3,31366.15
7632,8,109,2023-02-10,11,6850.00
7633,48,122,2023-03-13,1,1322.00
7634,26,150,2024-10-21,14,21887.05
7635,41,127,2023-08-06,8,11775.25
7636,22,103,2023-10-19,14,23796.55
7637,27,148,2023-05-07,7,31824.05
7638,1,82,2023-07-03,1,51634.00
7639,6,67,2024-04-16,10,857890.00
7640,16,74,2023-05-20,10,865586.00
7641,22,20,2023-04-16,1,29291.35
7642,38,9,2023-09-08,15,565802.90
7643,28,65,2023-11-28,14,357808.00
7644,2,144,2024-05-16,1,2103.30
7645,27,79,2023-08-16,10,628394.60
7646,27,115,2023-05-07,5,4153.00
7647,43,12,2024-03-11,3,8179.00
7648,6,81,2024-08-18,2,232082.15
7649,49,18,2023-03-05,5,132862.00
7650,20,89,2024-10-09,9,708102.00
7651,48,34,2024-04-22,6,29505.00
7652,38,35,2023-05-16,6,62731.35
7653,18,97,2024-09-17,7,899977.75
7654,4,62,2024-01-03,12,1226664.00
7655,9,81,2023-08-25,12,1465782.00
7656,21,143,2023-08-08,1,4214.20
7657,30,120,2024-04-14,11,34369.00
7658,20,106,2023-10-14,1,4385.00
7659,18,113,2023-06-11,6,25051.50
7660,36,5,2023-01-30,14,331366.00
7661,13,137,2024-05-26,11,35378.00
7662,10,97,2024-04-01,2,270670.00
7663,30,137,2024-10-18,15,48242.90
7664,49,95,2023-11-18,10,663176.00
7665,34,27,2023-04-22,2,33023.00
7666,9,54,2024-01-22,6,692748.55
7667,22,44,2023-09-12,4,41065.65
7668,32,18,2023-05-10,1,26572.00
7669,9,70,2023-12-11,8,274843.00
7670,18,38,2024-09-27,3,75413.85
7671,2,101,2023-02-04,4,1854.00
7672,33,89,2023-05-09,9,672696.90
7673,47,78,2024-08-13,5,608808.00
7674,18,76,2023-12-15,9,1333784.00
7675,22,3,2024-07-14,15,135363.00
7676,23,138,2024-08-11,3,12549.00
7677,11,61,2023-01-04,13,364242.00
7678,41,83,2024-04-29,10,1280637.05
7679,28,139,2024-03-03,10,13536.55
7680,25,143,2024-09-03,14,62110.00
7681,49,62,2023-03-24,14,1359552.60
7682,33,41,2023-03-05,11,116600.00
7683,14,104,2023-02-03,13,48269.00
7684,46,146,2024-02-04,13,6125.60
7685,11,98,2024-08-13,12,952334.00
7686,11,114,2023-09-22,5,3996.00
7687,29,120,2023-02-02,2,6249.00
7688,11,6,2023-09-05,15,177303.00
7689,10,116,2024-05-01,8,20604.00
7690,23,138,2024-02-25,3,11921.55
7691,49,13,2023-02-11,13,95676.40
7692,1,13,2024-08-25,5,36799.20
7693,23,38,2024-12-10,9,238150.00
7694,46,78,2024-08-15,4,487046.00
7695,26,55,2023-12-03,6,659923.00
7696,42,8,2024-06-09,2,9968.00
7697,23,120,2023-07-16,12,37494.00
7698,47,41,2023-05-14,14,140980.00
7699,47,5,2023-12-06,7,165683.00
7700,30,133,2023-12-18,8,15142.00
7701,5,108,2023-04-13,6,19069.35
7702,11,89,2024-06-18,3,236034.00
7703,11,33,2024-10-18,12,76559.55
7704,35,38,2024-04-03,3,79383.00
7705,9,94,2024-10-02,2,77426.90
7706,34,88,2023-07-03,8,386692.00
7707,4,115,2023-04-02,5,4153.00
7708,31,144,2024-03-18,8,17713.00
7709,35,145,2024-03-05,14,60898.00
7710,4,61,2024-09-13,13,364242.00
7711,38,149,2024-07-06,15,17454.00
7712,2,27,2023-01-16,3,49534.00
7713,36,57,2024-08-31,14,1663068.00
7714,30,34,2023-05-24,4,18686.50
7715,3,5,2024-06-13,6,142014.00
7716,41,36,2024-12-10,2,42942.85
7717,21,33,2023-06-17,2,12760.40
7718,34,126,2023-05-11,1,2543.15
7719,4,92,2023-09-09,1,84411.30
7720,1,38,2023-01-12,12,317534.00
7721,33,136,2023-08-23,1,1974.00
7722,33,103,2024-08-17,1,1699.55
7723,39,17,2023-04-05,15,200052.90
7724,20,46,2024-02-01,2,9968.00
7725,43,74,2024-02-20,14,1151229.00
7726,7,24,2024-11-11,7,162625.00
7727,7,19,2024-02-24,12,187328.60
7728,37,97,2023-03-07,4,514273.00
7729,12,84,2023-03-04,4,173696.00
7730,30,66,2023-10-04,10,125716.00
7731,47,141,2024-12-08,11,52600.00
7732,2,148,2024-08-30,6,28713.00
7733,18,17,2023-12-22,1,14039.00
7734,38,24,2024-03-21,5,116161.00
7735,38,127,2024-04-18,11,17043.00
7736,35,19,2024-12-13,5,82162.00
7737,25,144,2023-04-06,6,12620.75
7738,3,33,2024-04-26,1,6380.20
7739,15,42,2024-01-15,2,11986.00
7740,4,11,2023-01-23,10,362319.00
7741,9,138,2023-01-25,4,16732.00
7742,49,41,2023-04-19,14,140980.00
7743,28,13,2023-10-08,2,15494.00
7744,2,55,2023-04-18,6,626926.85
7745,29,42,2024-12-19,6,35957.00
7746,26,9,2023-06-28,14,555877.00
7747,36,17,2024-09-01,3,42116.00
7748,29,73,2023-05-30,8,1088015.05
7749,42,73,2024-02-21,3,429480.00
7750,15,42,2024-09-06,4,23971.00
7751,31,99,2024-12-15,7,750867.00
7752,41,29,2023-08-03,1,36510.00
7753,14,23,2024-10-26,1,10620.05
7754,16,118,2023-04-19,9,36894.20
7755,26,115,2023-11-23,9,7475.00
7756,14,12,2023-11-09,14,38167.00
7757,12,121,2024-10-18,12,44331.00
7758,17,98,2024-04-17,11,872972.00
7759,10,145,2023-05-24,1,4132.50
7760,11,8,2023-10-09,15,71023.90
7761,13,98,2023-10-21,3,238083.00
7762,45,96,2023-11-12,12,847450.00
7763,47,36,2023-10-16,11,236184.25
7764,8,85,2024-12-07,8,293198.50
7765,30,22,2023-01-01,2,74960.70
7766,34,54,2024-10-25,8,923665.05
7767,32,59,2023-12-03,9,745270.25
7768,24,150,2024-08-24,8,12506.75
7769,46,39,2023-03-31,15,444492.00
7770,34,72,2023-09-07,7,662769.40
7771,46,113,2023-12-10,2,8790.00
7772,34,98,2023-08-08,4,317445.00
7773,29,102,2023-02-24,12,9484.80
7774,13,96,2024-11-04,13,872167.45
7775,1,100,2024-01-10,7,732202.00
7776,10,113,2023-09-02,5,20876.25
7777,26,25,2023-01-02,11,126721.45
7778,23,130,2023-06-17,9,37297.00
7779,29,80,2023-03-10,1,129224.00
7780,34,30,2024-08-09,15,459532.10
7781,28,66,2023-01-31,8,100573.00
7782,18,97,2024-10-17,3,385704.75
7783,22,13,2023-03-07,10,77471.00
7784,41,27,2023-06-28,11,172544.70
7785,25,69,2023-07-13,15,678975.00
7786,16,87,2024-03-30,9,601739.00
7787,9,2,2024-02-26,8,106385.75
7788,30,95,2023-01-31,9,596858.40
7789,9,68,2024-10-20,4,267588.00
7790,38,39,2023-11-12,5,140755.80
7791,35,140,2023-03-03,13,38712.50
7792,11,38,2024-12-03,4,100552.75
7793,35,65,2023-02-04,2,51115.00
7794,8,85,2023-09-24,9,347208.00
7795,30,39,2024-06-18,1,28151.35
7796,30,50,2024-04-26,3,32136.60
7797,41,36,2023-03-19,12,271217.00
7798,36,110,2024-07-08,2,4741.45
7799,39,110,2023-04-25,7,17469.00
7800,26,30,2023-03-28,10,306355.05
7801,26,59,2024-04-09,8,697329.00
7802,30,19,2024-10-29,15,246485.00
7803,1,51,2023-04-20,13,834067.00
7804,37,115,2023-12-12,4,3155.90
7805,42,107,2023-10-31,1,1437.35
7806,38,141,2023-03-15,9,40884.20
7807,8,25,2023-10-08,12,145518.00
7808,13,90,2023-05-06,10,790973.00
7809,36,140,2024-05-29,15,44668.05
7810,9,11,2024-07-08,2,68840.80
7811,4,65,2024-08-20,1,25558.00
7812,27,91,2024-11-20,5,640708.50
7813,46,55,2024-11-23,11,1209859.00
7814,10,28,2024-11-13,7,99810.00
7815,22,56,2024-12-20,6,245036.35
7816,21,52,2023-04-22,6,82225.00
7817,18,79,2024-06-27,9,565555.90
7818,18,150,2023-11-02,5,8228.00
7819,26,23,2023-02-28,5,53098.35
7820,43,143,2024-08-08,5,22182.00
7821,18,5,2023-12-27,2,47338.00
7822,2,146,2024-05-23,7,3298.40
7823,25,78,2024-09-28,6,694040.55
7824,46,53,2024-04-29,4,214700.00
7825,24,106,2024-06-01,13,54152.85
7826,2,11,2023-12-13,11,378623.45
7827,23,22,2023-12-10,1,39453.00
7828,15,58,2023-10-16,3,310150.30
7829,43,20,2023-05-25,5,154167.00
7830,8,46,2023-12-14,3,14203.45
7831,5,2,2024-04-14,10,132982.90
7832,1,107,2024-12-30,9,12939.00
7833,14,89,2023-12-09,13,1022815.00
7834,24,54,2024-09-28,7,808206.80
7835,16,29,2024-12-07,5,173424.40
7836,42,18,2023-11-06,9,227194.40
7837,48,126,2023-06-18,10,25432.45
7838,20,27,2023-04-30,7,115580.00
7839,12,38,2024-04-26,1,26461.00
7840,20,75,2024-06-27,7,217910.05
7841,23,76,2023-06-06,10,1407882.90
7842,47,90,2023-03-22,9,676282.20
7843,32,93,2023-02-18,3,301431.00
7844,30,145,2024-07-11,9,37191.55
7845,6,83,2024-04-10,13,1664827.50
7846,19,86,2024-10-31,14,1243857.80
7847,2,108,2023-10-16,4,13382.00
7848,36,57,2023-07-16,14,1579914.60
7849,46,76,2024-06-19,4,563153.35
7850,36,45,2023-07-27,12,112902.75
7851,43,77,2024-03-16,11,491751.00
7852,5,18,2023-04-01,2,50487.75
7853,41,51,2024-07-03,15,962385.00
7854,14,36,2024-11-05,11,236184.25
7855,23,39,2024-01-16,10,296328.00
7856,37,115,2023-12-09,8,6645.00
7857,44,78,2023-08-02,14,1704662.00
7858,15,139,2024-04-09,7,9974.00
7859,24,128,2024-11-13,7,32555.00
7860,48,96,2023-09-05,5,353104.00
7861,5,76,2023-04-21,13,1830248.15
7862,12,35,2023-07-22,14,146373.15
7863,23,31,2024-08-07,2,16566.00
7864,15,136,2023-11-09,8,14998.60
7865,17,16,2024-08-10,1,30006.00
7866,47,11,2023-04-15,14,507247.00
7867,38,17,2023-05-13,10,140388.00
7868,29,104,2024-01-14,3,11139.00
7869,1,107,2024-06-05,4,5751.30
7870,15,27,2024-08-25,7,109801.00
7871,13,87,2024-09-22,11,698686.05
7872,25,25,2023-01-23,15,181897.00
7873,13,113,2023-07-20,4,16701.00
7874,15,92,2023-07-17,8,710833.00
7875,14,60,2024-06-20,12,1239762.35
7876,26,41,2023-02-26,10,106000.00
7877,27,118,2023-09-05,14,57391.40
7878,19,53,2023-01-22,14,713877.50
7879,8,137,2024-09-16,14,47397.00
7880,27,78,2024-03-08,9,1095854.00
7881,19,120,2024-11-02,9,28120.00
7882,49,6,2023-04-10,14,157208.85
7883,37,124,2024-04-04,13,49009.00
7884,41,133,2023-06-17,4,7571.00
7885,46,85,2024-03-06,13,476446.85
7886,40,28,2024-03-08,4,54182.30
7887,36,3,2023-11-29,3,25719.35
7888,27,20,2023-08-06,6,175750.95
7889,22,45,2023-11-17,2,18816.65
7890,9,12,2023-12-26,13,33668.00
7891,1,65,2024-04-16,14,339917.60
7892,12,53,2023-06-23,15,764868.75
7893,15,37,2024-09-08,15,91016.00
7894,33,69,2023-03-06,15,678975.00
7895,15,55,2023-03-23,13,1429834.00
7896,16,66,2023-10-05,11,138288.00
7897,35,30,2024-07-05,14,428896.50
7898,29,71,2023-02-25,6,741991.80
7899,41,78,2023-01-02,7,809714.45
7900,27,47,2023-11-23,1,6123.00
7901,10,23,2023-02-05,10,111786.00
7902,10,64,2023-01-16,14,1483024.10
7903,46,126,2023-08-08,3,7629.45
7904,23,131,2023-11-06,1,964.00
7905,41,71,2023-09-19,10,1236653.95
7906,20,31,2024-02-04,12,94427.15
7907,5,1,2023-06-04,9,298103.00
7908,18,14,2023-11-24,9,306185.00
7909,5,86,2023-12-20,15,1332704.65
7910,5,11,2024-11-23,14,507247.00
7911,20,134,2024-01-11,10,47176.00
7912,40,46,2024-05-12,5,24919.00
7913,35,115,2023-04-23,10,8306.00
7914,36,61,2023-01-12,3,79853.20
7915,3,113,2024-03-30,3,12525.75
7916,15,56,2023-02-20,12,490071.75
7917,26,35,2023-10-05,4,44022.00
7918,15,44,2024-12-16,12,129682.00
7919,9,148,2024-04-23,5,22731.60
7920,25,9,2023-02-12,12,476466.00
7921,48,114,2023-01-29,12,9591.00
7922,19,115,2024-10-18,5,3945.35
7923,26,72,2023-12-12,10,996646.00
7924,8,36,2024-01-04,9,203413.00
7925,2,49,2023-06-22,4,53057.00
7926,43,29,2023-09-12,3,104054.45
7927,17,53,2023-08-12,9,483075.00
7928,23,40,2024-01-07,12,170208.00
7929,12,20,2024-03-19,5,146458.65
7930,30,79,2024-07-22,15,942592.85
7931,41,104,2024-08-12,15,52910.25
7932,10,50,2023-12-20,6,67656.00
7933,37,129,2024-08-15,2,6532.00
7934,27,84,2023-07-28,4,173696.00
7935,32,84,2024-04-02,14,607934.00
7936,30,68,2024-05-22,5,317761.70
7937,24,122,2024-07-14,3,3967.00
7938,38,80,2024-08-03,7,859338.65
7939,20,52,2024-06-27,10,137041.00
7940,35,75,2023-11-15,15,491526.00
7941,44,80,2023-09-04,7,859338.65
7942,37,56,2023-05-16,5,204196.80
7943,7,145,2024-10-23,7,30449.00
7944,24,119,2024-09-10,15,46395.15
7945,32,76,2023-07-01,13,1830248.15
7946,24,132,2023-04-15,4,5939.40
7947,19,99,2023-12-22,9,965400.00
7948,17,126,2024-08-31,3,8031.00
7949,34,32,2024-02-18,13,154405.40
7950,8,84,2023-11-30,1,41252.80
7951,29,19,2023-01-19,6,98594.00
7952,1,60,2023-01-30,10,1033135.45
7953,32,140,2023-09-17,2,6269.00
7954,3,99,2023-05-12,11,1179933.00
7955,48,30,2024-02-15,2,61271.20
7956,28,27,2024-07-16,7,115580.00
7957,34,19,2024-05-21,7,109274.70
7958,31,1,2024-06-02,9,298103.00
7959,27,112,2023-12-02,12,24862.45
7960,29,85,2023-09-06,2,73299.15
7961,2,134,2024-06-11,15,70764.00
7962,1,106,2023-01-18,13,57003.00
7963,43,82,2023-02-18,13,671243.00
7964,29,133,2024-03-11,4,7571.00
7965,27,39,2024-01-07,13,365965.65
7966,9,33,2023-11-14,10,63800.10
7967,32,75,2024-03-22,11,360452.00
7968,19,26,2024-04-21,11,180609.25
7969,48,52,2023-08-11,6,78113.75
7970,32,50,2023-02-07,10,107122.00
7971,4,80,2024-12-01,7,904567.00
7972,43,100,2023-02-02,6,596220.95
7973,24,76,2023-02-22,9,1333784.00
7974,12,110,2024-06-05,14,34937.00
7975,9,108,2023-05-12,10,33456.00
7977,5,32,2023-07-21,5,62512.00
7978,49,47,2023-12-08,15,91844.00
7979,16,106,2024-11-06,4,17539.00
7980,4,125,2024-05-11,6,19391.40
7981,12,107,2024-04-02,11,16647.00
7982,41,32,2023-09-05,11,137527.00
7983,16,112,2023-05-23,3,6215.85
7984,13,79,2024-10-08,9,595322.00
7985,3,53,2023-08-16,4,203965.00
7986,33,45,2024-01-12,6,56450.90
7987,28,124,2023-06-11,12,45239.00
7988,3,44,2023-05-02,3,30799.95
7989,21,36,2023-06-24,13,293818.00
7990,38,61,2024-09-30,8,212941.55
7991,7,15,2024-06-15,15,397571.20
7992,20,60,2024-12-16,8,870009.00
7993,31,62,2024-12-21,3,306666.00
7994,2,77,2023-11-18,7,312933.00
7995,2,146,2024-01-03,5,2356.00
7996,2,119,2024-01-11,10,32558.00
7997,15,70,2024-02-04,10,343554.00
7998,31,149,2023-09-12,4,4654.00
7999,43,43,2024-10-04,8,266736.25
8000,41,12,2024-12-31,12,32714.00
8001,14,5,2024-09-04,10,224855.50
8002,1,37,2024-07-02,8,46114.90
8003,32,51,2024-11-21,11,670461.55
8004,1,84,2023-05-03,4,173696.00
8005,49,36,2023-12-01,11,248615.00
8006,29,61,2023-11-06,12,319412.80
8007,17,127,2024-10-06,8,11775.25
8008,9,73,2023-11-28,1,143160.00
8009,2,114,2023-05-01,1,799.00
8010,39,19,2023-03-25,12,187328.60
8011,42,36,2023-01-25,3,67804.00
8012,45,56,2023-01-13,12,490071.75
8013,41,117,2023-05-04,2,8206.00
8014,30,110,2023-02-08,8,19964.00
8015,25,49,2024-10-25,11,138611.65
8016,19,78,2023-11-11,10,1217616.00
8017,43,73,2023-10-12,15,2147399.00
8018,7,42,2024-12-23,9,53936.00
8019,13,56,2024-08-16,12,490071.75
8020,18,120,2024-10-29,11,34369.00
8021,22,58,2024-02-26,10,1033833.70
8022,6,27,2024-12-15,4,66046.00
8023,46,6,2023-01-18,12,141843.00
8024,26,71,2024-03-01,10,1236653.95
8025,18,140,2024-05-20,5,14889.35
8026,13,71,2024-02-05,1,123665.30
8027,44,116,2024-03-15,5,12234.10
8028,44,36,2024-03-12,1,21470.95
8029,34,74,2024-02-15,8,692468.00
8030,42,34,2024-04-11,1,4918.00
8031,8,93,2024-03-27,3,301431.00
8032,28,81,2024-12-21,12,1465782.00
8033,39,39,2024-10-02,11,309662.95
8034,15,123,2023-10-16,14,36935.05
8035,34,98,2023-09-02,4,317445.00
8036,31,51,2024-11-02,8,513272.00
8037,37,61,2023-11-13,1,26618.05
8038,11,85,2024-07-06,15,578680.00
8039,45,48,2023-09-01,9,132627.00
8040,4,101,2023-05-29,13,5722.80
8041,48,113,2024-12-31,7,30765.00
8042,23,9,2023-07-06,8,301761.80
8043,39,3,2023-11-25,11,99266.00
8044,45,45,2024-03-15,14,138652.00
8045,28,27,2023-02-02,8,132092.00
8046,45,100,2023-12-23,15,1569004.00
8047,22,139,2023-10-12,8,11399.00
8048,47,4,2024-08-15,11,35340.95
8049,14,127,2024-08-17,4,6197.00
8050,48,103,2024-11-23,13,22096.05
8051,32,65,2024-10-13,8,194238.90
8052,27,48,2023-05-29,9,132627.00
8053,20,56,2024-06-25,15,612590.40
8054,6,33,2023-12-09,2,12760.40
8055,22,71,2023-11-25,9,1171567.00
8056,17,28,2024-10-02,7,99810.00
8057,37,120,2024-08-07,5,15622.00
8058,32,77,2023-05-15,9,402342.00
8059,22,96,2023-08-13,7,494346.00
8060,2,130,2023-06-12,2,8288.00
8061,13,42,2024-04-26,8,47943.00
8062,43,150,2023-12-31,13,20324.30
8063,6,96,2024-03-17,15,1059313.00
8064,21,93,2023-03-08,1,100477.00
8065,36,85,2023-09-28,4,154315.00
8066,17,39,2024-03-12,10,281511.60
8067,20,14,2024-01-27,10,340205.45
8068,11,13,2023-10-06,5,38736.00
8069,4,126,2024-08-26,11,29448.00
8070,10,125,2023-01-19,12,38783.75
8071,49,25,2024-06-20,7,80640.75
8072,6,16,2023-02-02,10,300060.00
8073,19,65,2024-12-05,8,194238.90
8074,38,148,2024-06-30,14,63648.10
8075,24,74,2023-12-28,6,493383.45
8076,44,30,2024-06-22,9,275719.45
8077,38,108,2023-07-29,13,43492.00
8078,17,92,2024-03-28,10,844113.95
8079,46,137,2023-03-16,10,32162.25
8080,32,105,2023-09-09,2,619.00
8081,20,50,2024-11-09,3,32136.60
8082,46,91,2024-03-29,12,1537700.40
8083,49,27,2024-02-02,15,247672.00
8084,31,120,2023-09-10,3,9373.00
8085,1,109,2024-02-29,2,1245.00
8086,47,26,2023-07-31,8,138265.00
8087,20,91,2023-10-22,10,1348860.00
8089,15,53,2024-02-19,3,152973.75
8090,13,80,2023-11-27,5,646119.00
8091,30,109,2023-07-31,7,4359.00
8092,34,55,2023-01-02,8,879898.00
8093,13,73,2023-03-02,10,1360019.05
8094,40,80,2024-02-13,8,1033791.00
8095,27,122,2023-12-12,14,17589.25
8096,43,122,2023-04-19,3,3768.65
8097,34,128,2023-01-06,5,23254.00
8098,1,56,2024-05-26,5,204196.80
8099,7,104,2023-01-21,8,29704.00
8100,11,90,2023-07-16,8,601140.05
8101,13,94,2023-12-03,15,611263.00
8102,36,95,2024-09-07,6,397905.60
8103,14,50,2024-07-14,14,149970.80
8104,37,128,2024-07-26,2,8835.95
8105,28,115,2023-03-06,11,8679.20
8106,8,25,2023-08-31,8,92161.40
8107,37,1,2023-09-23,1,33123.00
8108,39,87,2024-01-30,15,1002898.00
8109,14,81,2023-11-26,4,488594.00
8110,47,55,2023-09-03,11,1209859.00
8111,20,82,2024-04-16,3,154902.00
8112,37,134,2024-09-09,11,51894.00
8113,10,8,2023-05-12,1,4734.80
8114,8,107,2024-06-09,11,16647.00
8115,23,48,2023-06-22,8,111996.45
8116,16,97,2024-06-29,1,135335.00
8117,43,33,2023-03-07,7,47010.00
8118,46,108,2023-07-25,5,16728.00
8119,1,35,2024-05-07,8,88044.00
8120,1,56,2024-08-10,13,530911.30
8121,26,58,2023-02-11,13,1414720.00
8122,22,112,2024-01-20,2,4362.00
8123,7,143,2024-03-23,11,46360.95
8124,4,71,2024-02-03,13,1607649.85
8125,44,111,2023-06-27,6,24425.45
8126,21,23,2023-08-11,14,156501.00
8127,8,127,2023-01-17,14,20606.45
8128,26,93,2023-08-29,9,859078.35
8129,29,1,2023-03-11,1,33123.00
8130,23,148,2024-08-27,9,40916.50
8131,27,143,2024-07-29,12,53237.00
8132,8,7,2023-01-25,11,214706.00
8133,46,11,2024-09-10,2,72464.00
8134,9,40,2023-07-12,1,13474.80
8135,21,51,2024-05-31,6,365706.30
8136,24,94,2023-08-20,10,407508.00
8137,17,77,2023-12-22,12,509633.20
8138,30,107,2024-09-22,3,4540.00
8139,26,80,2023-08-04,5,613813.05
8140,10,46,2023-11-11,3,14951.00
8141,29,105,2024-04-05,7,2058.65
8142,13,10,2023-01-26,9,273882.15
8143,4,62,2023-11-07,8,776887.20
8144,13,111,2024-08-21,13,52922.60
8145,41,27,2023-04-03,12,198137.00
8146,40,146,2024-03-17,1,471.20
8147,48,118,2024-09-17,15,61490.65
8148,25,40,2024-08-13,1,13474.80
8149,11,56,2024-05-09,7,285874.95
8150,48,23,2024-11-18,10,106196.70
8151,22,28,2023-07-21,9,128327.00
8152,43,18,2024-10-15,4,100975.50
8153,24,13,2024-03-16,13,100712.00
8154,40,12,2024-04-11,5,12949.45
8155,23,125,2023-07-13,2,6463.80
8156,46,83,2023-02-01,12,1617647.00
8157,22,56,2023-05-22,2,85978.00
8158,29,29,2024-04-10,3,109531.00
8159,9,95,2024-04-01,15,1047121.00
8160,37,12,2023-05-13,7,18128.85
8161,2,20,2023-12-11,4,117167.30
8162,16,85,2023-08-28,14,540102.00
8163,5,69,2023-03-25,5,215008.75
8164,47,55,2023-06-28,13,1358342.30
8165,18,4,2024-07-12,13,43964.00
8166,37,27,2023-07-29,14,231160.00
8167,27,104,2024-12-26,12,44556.00
8168,36,99,2024-04-05,11,1179933.00
8169,26,64,2023-09-02,15,1672583.00
8170,37,130,2024-06-09,10,41441.00
8171,19,3,2024-11-10,5,42864.95
8172,46,72,2023-01-03,12,1136177.20
8173,16,76,2023-12-25,9,1333784.00
8174,38,132,2024-05-27,4,5939.40
8175,28,27,2024-11-19,15,235288.40
8176,9,43,2024-03-23,15,526453.00
8177,26,115,2023-05-07,2,1577.95
8178,26,135,2023-06-22,7,11512.00
8179,1,20,2024-05-27,15,462502.00
8180,43,55,2023-10-12,10,1099872.00
8181,9,42,2023-02-24,3,17979.00
8182,5,115,2024-11-03,5,4153.00
8183,11,61,2024-08-08,9,239559.60
8184,27,80,2024-10-27,9,1104864.25
8185,32,124,2024-04-01,1,3581.50
8186,37,48,2024-11-24,2,29473.00
8187,45,69,2024-12-20,15,678975.00
8188,4,130,2024-08-03,2,8288.00
8189,41,148,2023-12-01,7,33499.00
8190,30,90,2023-07-28,10,751424.35
8191,25,126,2024-03-09,11,29448.00
8192,25,76,2024-12-30,1,140788.10
8193,1,20,2023-11-28,10,292917.30
8194,40,144,2024-07-08,15,33212.00
8195,11,133,2024-10-03,1,1893.00
8196,32,42,2024-12-26,5,28465.80
8197,31,35,2023-11-03,15,156828.85
8198,12,48,2024-03-27,4,55997.75
8199,38,92,2024-05-05,6,533125.00
8200,41,106,2024-09-02,10,43849.00
8201,33,140,2023-08-16,15,47019.00
8202,9,123,2024-02-14,9,24994.00
8203,35,67,2023-05-03,3,244498.65
8205,8,101,2023-06-16,14,6488.00
8206,16,110,2023-04-02,10,24955.00
8207,40,137,2023-03-16,9,30469.00
8208,47,47,2023-09-24,8,48984.00
8209,45,41,2024-06-30,10,106000.00
8210,2,49,2024-12-13,8,106114.00
8211,14,67,2023-01-01,3,257367.00
8212,29,47,2024-06-25,11,67353.00
8213,42,96,2023-05-05,12,805077.50
8214,8,38,2024-12-25,1,25137.95
8215,10,33,2023-09-09,15,100737.00
8216,39,114,2024-10-17,1,759.05
8217,29,148,2023-04-06,2,9571.00
8218,44,100,2024-06-27,15,1490553.80
8219,31,63,2024-07-06,2,279915.00
8220,8,63,2024-01-10,13,1728477.50
8221,41,29,2023-12-13,6,219062.00
8222,40,21,2023-06-08,11,91276.00
8223,32,147,2024-01-26,10,30301.00
8224,11,40,2024-01-23,1,13474.80
8225,21,15,2024-01-04,8,223198.00
8226,24,4,2024-09-08,11,35340.95
8227,1,60,2023-10-22,8,826508.55
8228,36,113,2024-07-25,12,52740.00
8229,1,120,2024-02-29,8,23746.20
8230,25,32,2023-05-01,13,162532.00
8231,6,138,2023-11-08,6,23843.10
8232,28,95,2024-11-02,2,132635.20
8233,49,99,2023-03-01,1,101903.65
